# Magnetometer Calibration Data
# Generated on 2026-03-26 17:03:37
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
3.916667,14.000001,-8.841667,-46.479539,27.832656,10.144443
3.958333,13.875001,-8.800000,-23.833679,-37.770861,29.535647
4.016667,13.791667,-8.800000,10.106226,-81.682252,26.773997
4.083333,13.933334,-8.858334,50.669244,-7.723996,-5.881283
3.916667,13.891667,-8.816668,-47.218493,-28.940638,22.767506
3.916667,13.933334,-8.858334,-45.546172,-7.195119,1.336986
4.000000,13.975000,-8.925000,5.316488,14.214886,-36.632042
4.016667,13.958334,-8.733334,6.690041,5.958013,61.722022
4.058333,13.975000,-8.858334,36.104646,14.217977,-4.680915
4.000000,13.958334,-8.883334,3.564834,5.587452,-15.130945
3.975000,14.041667,-8.816668,-14.019154,49.580765,20.664564
4.000000,13.891667,-8.858334,2.693619,-29.322698,-2.389763
3.975000,13.958334,-8.841667,-12.671992,5.784408,7.500429
4.016667,13.891667,-8.925000,15.202605,-29.563785,-37.589127
3.933334,13.975000,-8.858334,-36.056848,14.614635,0.732782
4.041667,13.916667,-8.716667,20.532826,-15.937411,69.140909
3.975000,13.891667,-8.858334,-11.738625,-29.243367,-1.307028
3.933334,14.016667,-8.925000,-33.301761,36.289577,-33.627119
3.916667,13.933334,-8.966667,-40.854282,-7.500943,-54.689179
4.000000,14.016667,-8.900001,4.101543,36.148601,-23.585529
3.958333,13.891667,-8.858334,-21.360167,-29.190479,-0.585201
3.916667,13.891667,-8.758334,-49.744892,-28.775964,52.935403
3.916667,13.975000,-8.883334,-44.595623,14.596946,-11.474772
4.083333,14.041667,-8.841667,49.603660,49.166421,3.043797
4.000000,13.916667,-8.858334,2.614288,-16.205113,-2.319190
4.041667,14.000001,-8.775001,22.794784,27.624197,39.208263
3.958333,13.766667,-8.775001,-24.572633,-94.544156,42.158710
3.850000,13.875001,-8.925000,-80.960062,-37.779965,-30.417897
4.041667,13.875001,-8.925000,29.687873,-38.388174,-38.718921
3.975000,13.875001,-8.841667,-12.407555,-37.941374,7.265181
4.016667,13.916667,-8.966667,16.927857,-16.563826,-59.067192
4.041667,14.041667,-8.775001,22.662567,49.486839,39.325885
3.958333,13.975000,-8.966667,-16.932714,14.229479,-56.376119
4.058333,13.916667,-8.941668,39.898918,-16.625471,-47.942867
4.083333,13.891667,-8.733334,45.387758,-29.234264,58.646516
3.933334,13.833334,-8.758334,-39.938243,-59.437049,52.048902
4.058333,14.016667,-8.800000,33.446026,36.245793,25.604608
4.125000,13.933334,-8.841667,74.001213,-7.809165,0.933414
4.083333,13.891667,-8.800000,48.275065,-29.422463,24.168989
4.016667,13.833334,-8.841667,11.778588,-59.936736,5.342983
4.041667,13.975000,-8.900001,28.287824,14.153239,-25.507737
4.016667,14.000001,-8.816668,10.166986,27.585904,18.742369
4.041667,14.016667,-8.858334,26.351021,36.134006,-3.841473
4.016667,13.958334,-8.775001,8.494623,5.840388,40.173383
4.016667,13.933334,-8.800000,9.656678,-7.347771,27.173922
4.041667,13.875001,-8.900001,28.605149,-38.317600,-25.790034
4.016667,13.975000,-8.966667,16.742750,14.044372,-58.902518
