# Magnetometer Calibration Data
# Generated on 2026-03-26 17:09:19
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
-3.958333,11.066668,8.466667,-27.567026,10.249088,47.453731
-4.058333,11.008334,8.508334,-28.033546,10.047063,47.625493
-4.083333,11.175000,8.400001,-28.207694,10.686680,47.128242
-3.875000,11.216667,8.425000,-27.200216,10.796676,47.268609
-4.016667,11.191668,8.400001,-27.887358,10.735239,47.137785
-3.891667,11.316668,8.441668,-27.298770,11.171438,47.327200
-4.016667,11.216667,8.341667,-27.902498,10.835232,46.879761
-3.916667,11.233334,8.466667,-27.398816,10.862646,47.441802
-3.916667,11.275001,8.425000,-27.414506,11.022942,47.254772
-3.933334,11.275001,8.525001,-27.478266,11.014903,47.689328
-3.958333,11.400001,8.566668,-27.618113,11.481821,47.852977
-4.100000,11.191668,8.441668,-28.284888,10.747533,47.305728
-4.100000,11.341667,8.300000,-28.339942,11.323640,46.668873
-4.100000,11.341667,8.258334,-28.347099,11.328411,46.486618
-4.358334,11.300000,7.983334,-29.640333,11.257285,45.244114
-4.341667,11.275001,8.133334,-29.528508,11.143381,45.905969
-4.300000,11.108334,8.233334,-29.274855,10.501302,46.369628
-4.175000,10.691668,8.591667,-28.520941,8.879435,48.006230
-4.100000,10.433334,8.691668,-28.086641,7.888379,48.486117
-3.850000,9.958334,8.883334,-26.742380,6.042263,49.421841
-3.666667,10.000001,8.883334,-25.860602,6.160242,49.448562
-3.666667,9.916667,8.966667,-25.829221,5.839649,49.822619
-3.633333,9.975000,9.066668,-25.662115,6.039104,50.259083
-3.750000,10.041667,8.816668,-26.285274,6.340464,49.137865
-3.808334,10.041667,7.683334,-26.763236,6.482201,44.170447
-3.483334,10.966667,8.716667,-25.196890,9.749923,48.640321
-4.100000,10.600000,8.525001,-28.149403,8.529557,47.738000
-4.100000,11.008334,8.400001,-28.254500,10.068002,47.144465
-4.100000,11.008334,8.400001,-28.254500,10.068002,47.144465
-4.175000,11.175000,8.275001,-28.674321,10.719768,46.565724
-4.041667,11.341667,8.191668,-28.075270,11.324100,46.205027
-4.216667,11.525001,8.108334,-28.976971,12.053785,45.789454
-4.141667,11.566668,8.175000,-28.609835,12.186315,46.089176
-4.166667,11.591667,8.175000,-28.736362,12.284748,46.082019
-4.083333,11.550000,8.216667,-28.315984,12.107385,46.283364
-4.000000,11.275001,8.258334,-27.847821,11.059095,46.511431
-4.083333,11.025001,8.341667,-28.186995,10.133478,46.890259
-4.141667,10.983334,8.525001,-28.430250,9.968904,47.686943
-4.166667,10.900001,8.358334,-28.563220,9.682065,46.963161
-4.191667,10.816668,8.275001,-28.681875,9.385683,46.603897
-4.258334,10.816668,8.425000,-28.979857,9.382158,47.248570
-3.916667,10.541667,8.550000,-27.242852,8.271415,47.885525
-3.808334,10.475000,8.758334,-26.667320,7.976533,48.823058
-3.525000,10.308333,8.941668,-25.225760,7.275418,49.692747
-3.125000,10.100000,9.258334,-23.186204,6.379620,51.170471
-2.833333,9.808333,9.433333,-21.680008,5.211183,52.019451
-2.466667,9.641667,9.666667,-19.825173,4.487279,53.122165
